DateTime,Bid,Ask,Close
20210104 17:30:00.000,0.0,0.0,12572.4
20210104 17:45:00.000,0.0,0.0,12603.7
20210104 18:00:00.000,0.0,0.0,12628.9
20210104 18:15:00.000,0.0,0.0,12662.5
20210104 18:30:00.000,0.0,0.0,12663.5
20210104 18:45:00.000,0.0,0.0,12682.1
20210104 19:00:00.000,0.0,0.0,12662.9
20210104 19:15:00.000,0.0,0.0,12655.5
20210104 19:30:00.000,0.0,0.0,12645.3
20210104 19:45:00.000,0.0,0.0,12673.3
20210104 20:00:00.000,0.0,0.0,12676.3
20210104 20:15:00.000,0.0,0.0,12659.2
20210104 20:30:00.000,0.0,0.0,12690.7
20210104 20:45:00.000,0.0,0.0,12701.8
20210104 21:00:00.000,0.0,0.0,12685.9
20210104 23:00:00.000,0.0,0.0,12683.4
20210104 23:15:00.000,0.0,0.0,12675.6
20210104 23:30:00.000,0.0,0.0,12676.0
20210104 23:45:00.000,0.0,0.0,12682.5
20210105 00:00:00.000,0.0,0.0,12688.3
20210105 00:15:00.000,0.0,0.0,12696.4
20210105 00:30:00.000,0.0,0.0,12695.6
20210105 00:45:00.000,0.0,0.0,12700.9
20210105 01:00:00.000,0.0,0.0,12720.2
20210105 01:15:00.000,0.0,0.0,12721.0
20210105 01:30:00.000,0.0,0.0,12720.1
20210105 01:45:00.000,0.0,0.0,12720.4
20210105 02:00:00.000,0.0,0.0,12722.9
20210105 02:15:00.000,0.0,0.0,12721.1
20210105 02:30:00.000,0.0,0.0,12727.9
20210105 02:45:00.000,0.0,0.0,12726.4
20210105 03:00:00.000,0.0,0.0,12730.5
20210105 03:15:00.000,0.0,0.0,12731.5
20210105 03:30:00.000,0.0,0.0,12713.5
20210105 03:45:00.000,0.0,0.0,12696.2
20210105 04:00:00.000,0.0,0.0,12683.5
20210105 04:15:00.000,0.0,0.0,12684.2
20210105 04:30:00.000,0.0,0.0,12686.3
20210105 04:45:00.000,0.0,0.0,12683.8
20210105 05:00:00.000,0.0,0.0,12697.8
20210105 05:15:00.000,0.0,0.0,12687.3
20210105 05:30:00.000,0.0,0.0,12688.8
20210105 05:45:00.000,0.0,0.0,12699.2
20210105 06:00:00.000,0.0,0.0,12701.8
20210105 06:15:00.000,0.0,0.0,12706.5
20210105 06:30:00.000,0.0,0.0,12712.2
20210105 06:45:00.000,0.0,0.0,12715.5
20210105 07:00:00.000,0.0,0.0,12699.7
20210105 07:15:00.000,0.0,0.0,12710.7
20210105 07:30:00.000,0.0,0.0,12703.8
20210105 07:45:00.000,0.0,0.0,12656.6
20210105 08:00:00.000,0.0,0.0,12701.6
20210105 08:15:00.000,0.0,0.0,12708.2
20210105 08:30:00.000,0.0,0.0,12705.0
20210105 08:45:00.000,0.0,0.0,12702.0
20210105 09:00:00.000,0.0,0.0,12711.0
20210105 09:15:00.000,0.0,0.0,12703.9
20210105 09:30:00.000,0.0,0.0,12720.3
20210105 09:45:00.000,0.0,0.0,12709.7
20210105 10:00:00.000,0.0,0.0,12716.7
20210105 10:15:00.000,0.0,0.0,12706.8
20210105 10:30:00.000,0.0,0.0,12715.4
20210105 10:45:00.000,0.0,0.0,12711.5
20210105 11:00:00.000,0.0,0.0,12722.0
20210105 11:15:00.000,0.0,0.0,12727.0
20210105 11:30:00.000,0.0,0.0,12705.5
20210105 11:45:00.000,0.0,0.0,12697.3
20210105 12:00:00.000,0.0,0.0,12687.2
20210105 12:15:00.000,0.0,0.0,12668.1
20210105 12:30:00.000,0.0,0.0,12678.1
20210105 12:45:00.000,0.0,0.0,12689.0
20210105 13:00:00.000,0.0,0.0,12672.3
20210105 13:15:00.000,0.0,0.0,12643.2
20210105 13:30:00.000,0.0,0.0,12646.6
20210105 13:45:00.000,0.0,0.0,12620.3
20210105 14:00:00.000,0.0,0.0,12650.7
20210105 14:15:00.000,0.0,0.0,12657.0
20210105 14:30:00.000,0.0,0.0,12755.7
20210105 14:45:00.000,0.0,0.0,12758.3
20210105 15:00:00.000,0.0,0.0,12769.2
20210105 15:15:00.000,0.0,0.0,12752.8
20210105 15:30:00.000,0.0,0.0,12729.4
20210105 15:45:00.000,0.0,0.0,12724.7
20210105 16:00:00.000,0.0,0.0,12727.3
20210105 16:15:00.000,0.0,0.0,12740.7
20210105 16:30:00.000,0.0,0.0,12744.7
20210105 16:45:00.000,0.0,0.0,12739.9
20210105 17:00:00.000,0.0,0.0,12729.6
20210105 17:15:00.000,0.0,0.0,12721.5
20210105 17:30:00.000,0.0,0.0,12720.0
20210105 17:45:00.000,0.0,0.0,12738.1
20210105 18:00:00.000,0.0,0.0,12740.0
20210105 18:15:00.000,0.0,0.0,12735.9
20210105 18:30:00.000,0.0,0.0,12753.8
20210105 18:45:00.000,0.0,0.0,12761.9
20210105 19:00:00.000,0.0,0.0,12793.5
20210105 19:15:00.000,0.0,0.0,12794.6
20210105 19:30:00.000,0.0,0.0,12806.7
20210105 19:45:00.000,0.0,0.0,12784.1
20210105 20:00:00.000,0.0,0.0,12792.3
20210105 20:15:00.000,0.0,0.0,12767.8
20210105 20:30:00.000,0.0,0.0,12789.0
20210105 20:45:00.000,0.0,0.0,12799.6
20210105 21:00:00.000,0.0,0.0,12800.5
20210105 23:00:00.000,0.0,0.0,12797.6
20210105 23:15:00.000,0.0,0.0,12796.1
20210105 23:30:00.000,0.0,0.0,12796.5
20210105 23:45:00.000,0.0,0.0,12803.5
20210106 00:00:00.000,0.0,0.0,12806.5
20210106 00:15:00.000,0.0,0.0,12834.9
20210106 00:30:00.000,0.0,0.0,12849.5
20210106 00:45:00.000,0.0,0.0,12785.9
20210106 01:00:00.000,0.0,0.0,12789.1
20210106 01:15:00.000,0.0,0.0,12694.6
20210106 01:30:00.000,0.0,0.0,12708.4
20210106 01:45:00.000,0.0,0.0,12726.9
20210106 02:00:00.000,0.0,0.0,12717.0
20210106 02:15:00.000,0.0,0.0,12713.1
20210106 02:30:00.000,0.0,0.0,12691.3
20210106 02:45:00.000,0.0,0.0,12653.6
20210106 03:00:00.000,0.0,0.0,12662.0
20210106 03:15:00.000,0.0,0.0,12637.0
20210106 03:30:00.000,0.0,0.0,12639.2
20210106 03:45:00.000,0.0,0.0,12630.9
20210106 04:00:00.000,0.0,0.0,12635.1
20210106 04:15:00.000,0.0,0.0,12653.5
20210106 04:30:00.000,0.0,0.0,12614.2
20210106 04:45:00.000,0.0,0.0,12620.5
20210106 05:00:00.000,0.0,0.0,12634.9
20210106 05:15:00.000,0.0,0.0,12637.9
20210106 05:30:00.000,0.0,0.0,12642.9
20210106 05:45:00.000,0.0,0.0,12619.3
20210106 06:00:00.000,0.0,0.0,12648.1
20210106 06:15:00.000,0.0,0.0,12664.6
20210106 06:30:00.000,0.0,0.0,12663.1
20210106 06:45:00.000,0.0,0.0,12639.4
20210106 07:00:00.000,0.0,0.0,12655.6
20210106 07:15:00.000,0.0,0.0,12630.9
20210106 07:30:00.000,0.0,0.0,12625.9
20210106 07:45:00.000,0.0,0.0,12580.9
20210106 08:00:00.000,0.0,0.0,12575.5
20210106 08:15:00.000,0.0,0.0,12530.2
20210106 08:30:00.000,0.0,0.0,12510.9
20210106 08:45:00.000,0.0,0.0,12526.6
20210106 09:00:00.000,0.0,0.0,12555.9
20210106 09:15:00.000,0.0,0.0,12558.1
20210106 09:30:00.000,0.0,0.0,12567.7
20210106 09:45:00.000,0.0,0.0,12590.4
20210106 10:00:00.000,0.0,0.0,12571.9
20210106 10:15:00.000,0.0,0.0,12552.5
20210106 10:30:00.000,0.0,0.0,12566.8
20210106 10:45:00.000,0.0,0.0,12548.1
20210106 11:00:00.000,0.0,0.0,12526.7
20210106 11:15:00.000,0.0,0.0,12537.1
20210106 11:30:00.000,0.0,0.0,12548.9
20210106 11:45:00.000,0.0,0.0,12582.1
20210106 12:00:00.000,0.0,0.0,12631.2
20210106 12:15:00.000,0.0,0.0,12628.0
20210106 12:30:00.000,0.0,0.0,12616.5
20210106 12:45:00.000,0.0,0.0,12597.5
20210106 13:00:00.000,0.0,0.0,12624.7
20210106 13:15:00.000,0.0,0.0,12639.2
20210106 13:30:00.000,0.0,0.0,12616.7
20210106 13:45:00.000,0.0,0.0,12580.1
20210106 14:00:00.000,0.0,0.0,12576.9
20210106 14:15:00.000,0.0,0.0,12607.4
20210106 14:30:00.000,0.0,0.0,12621.0
20210106 14:45:00.000,0.0,0.0,12644.2
20210106 15:00:00.000,0.0,0.0,12685.2
20210106 15:15:00.000,0.0,0.0,12709.5
20210106 15:30:00.000,0.0,0.0,12748.0
20210106 15:45:00.000,0.0,0.0,12745.9
20210106 16:00:00.000,0.0,0.0,12772.6
20210106 16:15:00.000,0.0,0.0,12783.1
20210106 16:30:00.000,0.0,0.0,12761.6
20210106 16:45:00.000,0.0,0.0,12763.6
20210106 17:00:00.000,0.0,0.0,12785.9
20210106 17:15:00.000,0.0,0.0,12786.0
20210106 17:30:00.000,0.0,0.0,12779.1
20210106 17:45:00.000,0.0,0.0,12778.3
20210106 18:00:00.000,0.0,0.0,12794.3
20210106 18:15:00.000,0.0,0.0,12759.3
20210106 18:30:00.000,0.0,0.0,12794.2
20210106 18:45:00.000,0.0,0.0,12781.8
20210106 19:00:00.000,0.0,0.0,12782.2
20210106 19:15:00.000,0.0,0.0,12700.9
20210106 19:30:00.000,0.0,0.0,12708.6
20210106 19:45:00.000,0.0,0.0,12695.2
20210106 20:00:00.000,0.0,0.0,12692.8
20210106 20:15:00.000,0.0,0.0,12665.7
20210106 20:30:00.000,0.0,0.0,12662.4
20210106 20:45:00.000,0.0,0.0,12630.4
20210106 21:00:00.000,0.0,0.0,12640.3
20210106 23:00:00.000,0.0,0.0,12675.8
20210106 23:15:00.000,0.0,0.0,12674.5
20210106 23:30:00.000,0.0,0.0,12667.3
20210106 23:45:00.000,0.0,0.0,12682.2
20210107 00:00:00.000,0.0,0.0,12672.8
20210107 00:15:00.000,0.0,0.0,12672.2
20210107 00:30:00.000,0.0,0.0,12677.8
20210107 00:45:00.000,0.0,0.0,12707.9
20210107 01:00:00.000,0.0,0.0,12713.6
20210107 01:15:00.000,0.0,0.0,12742.2
20210107 01:30:00.000,0.0,0.0,12738.8
20210107 01:45:00.000,0.0,0.0,12746.6
20210107 02:00:00.000,0.0,0.0,12733.6
20210107 02:15:00.000,0.0,0.0,12726.2
20210107 02:30:00.000,0.0,0.0,12735.1
20210107 02:45:00.000,0.0,0.0,12733.2
20210107 03:00:00.000,0.0,0.0,12728.8
20210107 03:15:00.000,0.0,0.0,12730.5
20210107 03:30:00.000,0.0,0.0,12717.5
20210107 03:45:00.000,0.0,0.0,12725.2
20210107 04:00:00.000,0.0,0.0,12720.2
20210107 04:15:00.000,0.0,0.0,12721.9
20210107 04:30:00.000,0.0,0.0,12728.3
20210107 04:45:00.000,0.0,0.0,12709.1
20210107 05:00:00.000,0.0,0.0,12707.6
20210107 05:15:00.000,0.0,0.0,12709.5
20210107 05:30:00.000,0.0,0.0,12713.8
20210107 05:45:00.000,0.0,0.0,12719.1
20210107 06:00:00.000,0.0,0.0,12726.4
20210107 06:15:00.000,0.0,0.0,12730.5
20210107 06:30:00.000,0.0,0.0,12741.9
20210107 06:45:00.000,0.0,0.0,12750.3
20210107 07:00:00.000,0.0,0.0,12747.2
20210107 07:15:00.000,0.0,0.0,12729.4
20210107 07:30:00.000,0.0,0.0,12727.2
20210107 07:45:00.000,0.0,0.0,12718.8
20210107 08:00:00.000,0.0,0.0,12677.5
20210107 08:15:00.000,0.0,0.0,12695.1
20210107 08:30:00.000,0.0,0.0,12690.1
20210107 08:45:00.000,0.0,0.0,12697.2
20210107 09:00:00.000,0.0,0.0,12711.0
20210107 09:15:00.000,0.0,0.0,12713.8
20210107 09:30:00.000,0.0,0.0,12693.2
20210107 09:45:00.000,0.0,0.0,12696.0
20210107 10:00:00.000,0.0,0.0,12701.4
20210107 10:15:00.000,0.0,0.0,12707.2
20210107 10:30:00.000,0.0,0.0,12711.5
20210107 10:45:00.000,0.0,0.0,12681.7
20210107 11:00:00.000,0.0,0.0,12690.3
20210107 11:15:00.000,0.0,0.0,12702.1
20210107 11:30:00.000,0.0,0.0,12690.6
20210107 11:45:00.000,0.0,0.0,12695.8
20210107 12:00:00.000,0.0,0.0,12714.1
20210107 12:15:00.000,0.0,0.0,12718.1
20210107 12:30:00.000,0.0,0.0,12727.7
20210107 12:45:00.000,0.0,0.0,12723.8
20210107 13:00:00.000,0.0,0.0,12730.0
20210107 13:15:00.000,0.0,0.0,12731.2
20210107 13:30:00.000,0.0,0.0,12730.8
20210107 13:45:00.000,0.0,0.0,12719.8
20210107 14:00:00.000,0.0,0.0,12742.6
20210107 14:15:00.000,0.0,0.0,12737.8
20210107 14:30:00.000,0.0,0.0,12814.3
20210107 14:45:00.000,0.0,0.0,12848.3
20210107 15:00:00.000,0.0,0.0,12886.6
20210107 15:15:00.000,0.0,0.0,12883.2
20210107 15:30:00.000,0.0,0.0,12894.3
20210107 15:45:00.000,0.0,0.0,12910.0
20210107 16:00:00.000,0.0,0.0,12886.6
20210107 16:15:00.000,0.0,0.0,12907.0
20210107 16:30:00.000,0.0,0.0,12924.0
20210107 16:45:00.000,0.0,0.0,12901.6
20210107 17:00:00.000,0.0,0.0,12882.9
20210107 17:15:00.000,0.0,0.0,12886.4
20210107 17:30:00.000,0.0,0.0,12900.4
20210107 17:45:00.000,0.0,0.0,12903.6
20210107 18:00:00.000,0.0,0.0,12896.6
20210107 18:15:00.000,0.0,0.0,12903.1
20210107 18:30:00.000,0.0,0.0,12923.9
20210107 18:45:00.000,0.0,0.0,12922.6
20210107 19:00:00.000,0.0,0.0,12920.8
20210107 19:15:00.000,0.0,0.0,12918.3
20210107 19:30:00.000,0.0,0.0,12925.0
20210107 19:45:00.000,0.0,0.0,12927.4
20210107 20:00:00.000,0.0,0.0,12931.6
20210107 20:15:00.000,0.0,0.0,12956.4
20210107 20:30:00.000,0.0,0.0,12949.8
20210107 20:45:00.000,0.0,0.0,12935.6
20210107 21:00:00.000,0.0,0.0,12944.5
20210107 23:00:00.000,0.0,0.0,12935.8
20210107 23:15:00.000,0.0,0.0,12929.4
20210107 23:30:00.000,0.0,0.0,12945.4
20210107 23:45:00.000,0.0,0.0,12947.5
20210108 00:00:00.000,0.0,0.0,12950.8
20210108 00:15:00.000,0.0,0.0,12964.7
20210108 00:30:00.000,0.0,0.0,12955.3
20210108 00:45:00.000,0.0,0.0,12961.1
20210108 01:00:00.000,0.0,0.0,12952.5
20210108 01:15:00.000,0.0,0.0,12956.8
20210108 01:30:00.000,0.0,0.0,12973.2
20210108 01:45:00.000,0.0,0.0,12972.9
20210108 02:00:00.000,0.0,0.0,12985.3
20210108 02:15:00.000,0.0,0.0,12963.4
20210108 02:30:00.000,0.0,0.0,12969.6
20210108 02:45:00.000,0.0,0.0,12967.1
20210108 03:00:00.000,0.0,0.0,12966.2
20210108 03:15:00.000,0.0,0.0,12968.5
20210108 03:30:00.000,0.0,0.0,12967.5
20210108 03:45:00.000,0.0,0.0,12975.0
20210108 04:00:00.000,0.0,0.0,12967.9
20210108 04:15:00.000,0.0,0.0,12958.6
20210108 04:30:00.000,0.0,0.0,12963.8
20210108 04:45:00.000,0.0,0.0,12966.3
20210108 05:00:00.000,0.0,0.0,12977.0
20210108 05:15:00.000,0.0,0.0,12976.5
20210108 05:30:00.000,0.0,0.0,12974.5
20210108 05:45:00.000,0.0,0.0,12976.0
20210108 06:00:00.000,0.0,0.0,12977.5
20210108 06:15:00.000,0.0,0.0,12978.0
20210108 06:30:00.000,0.0,0.0,12974.9
20210108 06:45:00.000,0.0,0.0,12980.1
20210108 07:00:00.000,0.0,0.0,12987.9
20210108 07:15:00.000,0.0,0.0,12990.0
20210108 07:30:00.000,0.0,0.0,12983.5
20210108 07:45:00.000,0.0,0.0,12989.3
20210108 08:00:00.000,0.0,0.0,12983.7
20210108 08:15:00.000,0.0,0.0,12985.8
20210108 08:30:00.000,0.0,0.0,12992.5
20210108 08:45:00.000,0.0,0.0,12981.1
20210108 09:00:00.000,0.0,0.0,12979.0
20210108 09:15:00.000,0.0,0.0,12963.4
20210108 09:30:00.000,0.0,0.0,12973.4
20210108 09:45:00.000,0.0,0.0,12987.6
20210108 10:00:00.000,0.0,0.0,12986.3
20210108 10:15:00.000,0.0,0.0,12986.8
20210108 10:30:00.000,0.0,0.0,12981.7
20210108 10:45:00.000,0.0,0.0,12984.8
20210108 11:00:00.000,0.0,0.0,12990.8
20210108 11:15:00.000,0.0,0.0,12998.0
20210108 11:30:00.000,0.0,0.0,12996.3
20210108 11:45:00.000,0.0,0.0,12985.9
20210108 12:00:00.000,0.0,0.0,13005.3
20210108 12:15:00.000,0.0,0.0,13005.8
20210108 12:30:00.000,0.0,0.0,13003.2
20210108 12:45:00.000,0.0,0.0,13000.8
20210108 13:00:00.000,0.0,0.0,13007.6
20210108 13:15:00.000,0.0,0.0,13001.9
20210108 13:30:00.000,0.0,0.0,13017.9
20210108 13:45:00.000,0.0,0.0,13005.4
20210108 14:00:00.000,0.0,0.0,13013.7
20210108 14:15:00.000,0.0,0.0,13029.3
20210108 14:30:00.000,0.0,0.0,13048.5
20210108 14:45:00.000,0.0,0.0,13028.2
20210108 15:00:00.000,0.0,0.0,13044.6
20210108 15:15:00.000,0.0,0.0,12969.5
20210108 15:30:00.000,0.0,0.0,13027.3
20210108 15:45:00.000,0.0,0.0,13040.8
20210108 16:00:00.000,0.0,0.0,13039.5
20210108 16:15:00.000,0.0,0.0,13037.5
20210108 16:30:00.000,0.0,0.0,13031.4
20210108 16:45:00.000,0.0,0.0,13042.2
20210108 17:00:00.000,0.0,0.0,13065.4
20210108 17:15:00.000,0.0,0.0,13056.0
20210108 17:30:00.000,0.0,0.0,13064.8
20210108 17:45:00.000,0.0,0.0,13042.8
20210108 18:00:00.000,0.0,0.0,13043.8
20210108 18:15:00.000,0.0,0.0,13001.2
20210108 18:30:00.000,0.0,0.0,12964.4
20210108 18:45:00.000,0.0,0.0,12997.2
20210108 19:00:00.000,0.0,0.0,13004.0
20210108 19:15:00.000,0.0,0.0,13033.2
20210108 19:30:00.000,0.0,0.0,13018.2
20210108 19:45:00.000,0.0,0.0,13052.5
20210108 20:00:00.000,0.0,0.0,13065.3
20210108 20:15:00.000,0.0,0.0,13064.6
20210108 20:30:00.000,0.0,0.0,13083.5
20210108 20:45:00.000,0.0,0.0,13100.1
20210108 21:00:00.000,0.0,0.0,13123.1
20210110 23:00:00.000,0.0,0.0,13092.9
20210110 23:15:00.000,0.0,0.0,13090.6
20210110 23:30:00.000,0.0,0.0,13079.6
20210110 23:45:00.000,0.0,0.0,13090.1
20210111 00:00:00.000,0.0,0.0,13093.4
20210111 00:15:00.000,0.0,0.0,13074.9
20210111 00:30:00.000,0.0,0.0,13064.7
20210111 00:45:00.000,0.0,0.0,13076.0
20210111 01:00:00.000,0.0,0.0,13070.8
20210111 01:15:00.000,0.0,0.0,13087.2
20210111 01:30:00.000,0.0,0.0,13064.0
20210111 01:45:00.000,0.0,0.0,13057.1
20210111 02:00:00.000,0.0,0.0,13039.5
20210111 02:15:00.000,0.0,0.0,13055.6
20210111 02:30:00.000,0.0,0.0,13051.6
20210111 02:45:00.000,0.0,0.0,13059.0
20210111 03:00:00.000,0.0,0.0,13050.8
20210111 03:15:00.000,0.0,0.0,13034.9
20210111 03:30:00.000,0.0,0.0,13051.9
20210111 03:45:00.000,0.0,0.0,13046.6
20210111 04:00:00.000,0.0,0.0,13048.3
20210111 04:15:00.000,0.0,0.0,13045.6
20210111 04:30:00.000,0.0,0.0,13039.8
20210111 04:45:00.000,0.0,0.0,13036.2
20210111 05:00:00.000,0.0,0.0,13054.4
20210111 05:15:00.000,0.0,0.0,13050.6
20210111 05:30:00.000,0.0,0.0,13046.2
20210111 05:45:00.000,0.0,0.0,13045.9
20210111 06:00:00.000,0.0,0.0,13041.6
20210111 06:15:00.000,0.0,0.0,13041.4
20210111 06:30:00.000,0.0,0.0,13038.5
20210111 06:45:00.000,0.0,0.0,13039.3
20210111 07:00:00.000,0.0,0.0,13061.0
20210111 07:15:00.000,0.0,0.0,13066.9
20210111 07:30:00.000,0.0,0.0,13052.0
20210111 07:45:00.000,0.0,0.0,13056.5
20210111 08:00:00.000,0.0,0.0,13070.2
20210111 08:15:00.000,0.0,0.0,13061.0
20210111 08:30:00.000,0.0,0.0,13055.2
20210111 08:45:00.000,0.0,0.0,13056.2
20210111 09:00:00.000,0.0,0.0,13050.3
20210111 09:15:00.000,0.0,0.0,13052.9
20210111 09:30:00.000,0.0,0.0,13045.7
20210111 09:45:00.000,0.0,0.0,13043.2
20210111 10:00:00.000,0.0,0.0,13051.3
20210111 10:15:00.000,0.0,0.0,13053.4
20210111 10:30:00.000,0.0,0.0,13047.6
20210111 10:45:00.000,0.0,0.0,13060.6
20210111 11:00:00.000,0.0,0.0,13047.9
20210111 11:15:00.000,0.0,0.0,13053.2
20210111 11:30:00.000,0.0,0.0,13062.1
20210111 11:45:00.000,0.0,0.0,13053.5
20210111 12:00:00.000,0.0,0.0,13036.0
20210111 12:15:00.000,0.0,0.0,13028.5
20210111 12:30:00.000,0.0,0.0,13042.3
20210111 12:45:00.000,0.0,0.0,13038.6
20210111 13:00:00.000,0.0,0.0,13021.6
20210111 13:15:00.000,0.0,0.0,13000.2
20210111 13:30:00.000,0.0,0.0,12993.1
20210111 13:45:00.000,0.0,0.0,12988.8
20210111 14:00:00.000,0.0,0.0,12971.6
20210111 14:15:00.000,0.0,0.0,12972.0
20210111 14:30:00.000,0.0,0.0,12932.2
20210111 14:45:00.000,0.0,0.0,12967.3
20210111 15:00:00.000,0.0,0.0,12976.6
20210111 15:15:00.000,0.0,0.0,12998.6
20210111 15:30:00.000,0.0,0.0,12994.5
20210111 15:45:00.000,0.0,0.0,12984.3
20210111 16:00:00.000,0.0,0.0,12946.4
20210111 16:15:00.000,0.0,0.0,12990.1
20210111 16:30:00.000,0.0,0.0,12984.9
20210111 16:45:00.000,0.0,0.0,12994.8
20210111 17:00:00.000,0.0,0.0,12993.7
20210111 17:15:00.000,0.0,0.0,13006.4
20210111 17:30:00.000,0.0,0.0,13013.3
20210111 17:45:00.000,0.0,0.0,13006.2
20210111 18:00:00.000,0.0,0.0,13014.9
20210111 18:15:00.000,0.0,0.0,12982.2
20210111 18:30:00.000,0.0,0.0,12974.4
20210111 18:45:00.000,0.0,0.0,12971.2
20210111 19:00:00.000,0.0,0.0,12946.8
20210111 19:15:00.000,0.0,0.0,12928.4
20210111 19:30:00.000,0.0,0.0,12938.8
20210111 19:45:00.000,0.0,0.0,12952.6
20210111 20:00:00.000,0.0,0.0,12918.9
20210111 20:15:00.000,0.0,0.0,12885.3
20210111 20:30:00.000,0.0,0.0,12901.2
20210111 20:45:00.000,0.0,0.0,12908.6
20210111 21:00:00.000,0.0,0.0,12926.8
20210111 23:00:00.000,0.0,0.0,12925.2
20210111 23:15:00.000,0.0,0.0,12930.9
20210111 23:30:00.000,0.0,0.0,12937.4
20210111 23:45:00.000,0.0,0.0,12933.4
20210112 00:00:00.000,0.0,0.0,12934.3
20210112 00:15:00.000,0.0,0.0,12933.1
20210112 00:30:00.000,0.0,0.0,12939.5
20210112 00:45:00.000,0.0,0.0,12948.9
20210112 01:00:00.000,0.0,0.0,12947.7
20210112 01:15:00.000,0.0,0.0,12916.2
20210112 01:30:00.000,0.0,0.0,12926.8
20210112 01:45:00.000,0.0,0.0,12933.2
20210112 02:00:00.000,0.0,0.0,12923.4
20210112 02:15:00.000,0.0,0.0,12935.6
20210112 02:30:00.000,0.0,0.0,12935.0
20210112 02:45:00.000,0.0,0.0,12939.4
20210112 03:00:00.000,0.0,0.0,12932.1
20210112 03:15:00.000,0.0,0.0,12921.7
20210112 03:30:00.000,0.0,0.0,12925.2
20210112 03:45:00.000,0.0,0.0,12924.6
20210112 04:00:00.000,0.0,0.0,12918.1
20210112 04:15:00.000,0.0,0.0,12914.2
20210112 04:30:00.000,0.0,0.0,12906.7
20210112 04:45:00.000,0.0,0.0,12911.4
