DateTime,Bid,Ask,Close
20200108 20:15:00.000,0.0,0.0,8952.0
20200108 20:30:00.000,0.0,0.0,8941.8
20200108 20:45:00.000,0.0,0.0,8911.1
20200108 21:00:00.000,0.0,0.0,8926.1
20200108 23:00:00.000,0.0,0.0,8938.9
20200108 23:15:00.000,0.0,0.0,8942.2
20200108 23:30:00.000,0.0,0.0,8933.7
20200108 23:45:00.000,0.0,0.0,8932.9
20200109 00:00:00.000,0.0,0.0,8936.5
20200109 00:15:00.000,0.0,0.0,8933.5
20200109 00:30:00.000,0.0,0.0,8935.1
20200109 00:45:00.000,0.0,0.0,8936.2
20200109 01:00:00.000,0.0,0.0,8939.5
20200109 01:15:00.000,0.0,0.0,8938.0
20200109 01:30:00.000,0.0,0.0,8939.6
20200109 01:45:00.000,0.0,0.0,8935.0
20200109 02:00:00.000,0.0,0.0,8934.2
20200109 02:15:00.000,0.0,0.0,8937.3
20200109 02:30:00.000,0.0,0.0,8933.5
20200109 02:45:00.000,0.0,0.0,8929.7
20200109 03:00:00.000,0.0,0.0,8924.5
20200109 03:15:00.000,0.0,0.0,8923.5
20200109 03:30:00.000,0.0,0.0,8925.7
20200109 03:45:00.000,0.0,0.0,8927.7
20200109 04:00:00.000,0.0,0.0,8926.0
20200109 04:15:00.000,0.0,0.0,8929.0
20200109 04:30:00.000,0.0,0.0,8935.2
20200109 04:45:00.000,0.0,0.0,8934.5
20200109 05:00:00.000,0.0,0.0,8936.7
20200109 05:15:00.000,0.0,0.0,8940.6
20200109 05:30:00.000,0.0,0.0,8941.1
20200109 05:45:00.000,0.0,0.0,8942.5
20200109 06:00:00.000,0.0,0.0,8943.5
20200109 06:15:00.000,0.0,0.0,8941.1
20200109 06:30:00.000,0.0,0.0,8943.0
20200109 06:45:00.000,0.0,0.0,8942.1
20200109 07:00:00.000,0.0,0.0,8954.4
20200109 07:15:00.000,0.0,0.0,8963.6
20200109 07:30:00.000,0.0,0.0,8964.0
20200109 07:45:00.000,0.0,0.0,8967.0
20200109 08:00:00.000,0.0,0.0,8961.7
20200109 08:15:00.000,0.0,0.0,8961.6
20200109 08:30:00.000,0.0,0.0,8969.7
20200109 08:45:00.000,0.0,0.0,8964.7
20200109 09:00:00.000,0.0,0.0,8967.3
20200109 09:15:00.000,0.0,0.0,8965.0
20200109 09:30:00.000,0.0,0.0,8963.7
20200109 09:45:00.000,0.0,0.0,8966.5
20200109 10:00:00.000,0.0,0.0,8969.6
20200109 10:15:00.000,0.0,0.0,8962.7
20200109 10:30:00.000,0.0,0.0,8963.6
20200109 10:45:00.000,0.0,0.0,8961.0
20200109 11:00:00.000,0.0,0.0,8961.1
20200109 11:15:00.000,0.0,0.0,8963.6
20200109 11:30:00.000,0.0,0.0,8964.0
20200109 11:45:00.000,0.0,0.0,8966.2
20200109 12:00:00.000,0.0,0.0,8971.1
20200109 12:15:00.000,0.0,0.0,8966.2
20200109 12:30:00.000,0.0,0.0,8964.9
20200109 12:45:00.000,0.0,0.0,8962.6
20200109 13:00:00.000,0.0,0.0,8970.9
20200109 13:15:00.000,0.0,0.0,8973.0
